review_id,viewer_id,movie_id,rating,review_text,review_date,helpful_votes,sentiment
3184,123,39,4.7,Disappointing compared to the trailer.,2024-08-23,80,negative
3185,611,40,5.1,Worth a watch on a lazy evening.,2023-01-19,55,neutral
3186,842,9,9.6,Stunning visuals and gripping story.,2025-02-21,34,positive
3187,746,45,7.3,Incredible performances all around.,2023-04-10,93,positive
3188,874,16,8.4,Absolutely loved it!,2023-09-02,58,positive
3189,1,11,8.5,Stunning visuals and gripping story.,2024-03-04,170,positive
3190,640,48,9.0,A masterpiece of modern cinema.,2024-04-01,187,positive
3191,6,28,1.4,Comedy that wasn't funny at all.,2023-02-24,159,negative
3192,677,5,9.0,Couldn't stop watching.,2024-09-20,187,positive
3193,445,32,7.9,Couldn't stop watching.,2023-12-13,89,positive
3194,119,22,5.9,Decent but forgettable.,2023-09-22,51,neutral
3195,290,37,9.4,Absolutely loved it!,2024-11-10,12,positive
3196,55,15,6.9,Worth a watch on a lazy evening.,2024-10-02,10,neutral
3197,343,35,7.7,Emotional and thought-provoking.,2025-03-25,78,positive
3198,858,38,2.0,"Too predictable, fell asleep halfway.",2023-10-19,125,negative
3199,384,4,8.2,Couldn't stop watching.,2023-12-12,53,positive
3200,578,40,3.8,Weak plot and flat characters.,2024-06-03,102,negative
3201,739,14,8.7,Emotional and thought-provoking.,2023-08-27,64,positive
3202,691,6,4.2,Weak plot and flat characters.,2023-12-31,107,negative
3203,276,7,5.7,"It was okay, nothing special.",2024-03-17,75,neutral
3204,217,46,9.9,Best film this year.,2023-10-30,15,positive
3205,770,47,8.3,Absolutely loved it!,2023-10-10,130,positive
3206,145,25,3.2,"Too predictable, fell asleep halfway.",2023-05-25,86,negative
3207,417,49,4.4,Comedy that wasn't funny at all.,2023-09-11,9,negative
3208,64,38,5.3,Decent but forgettable.,2023-10-13,198,neutral
3209,75,6,7.4,Best film this year.,2024-12-21,49,positive
3210,440,32,9.1,A masterpiece of modern cinema.,2023-10-25,40,positive
3211,805,5,7.4,A masterpiece of modern cinema.,2024-12-12,148,positive
3212,945,41,8.3,Couldn't stop watching.,2023-09-01,107,positive
3213,8,37,7.1,Incredible performances all around.,2024-09-23,158,positive
3214,380,24,7.3,A masterpiece of modern cinema.,2023-09-04,161,positive
3215,870,37,9.3,Couldn't stop watching.,2025-02-27,109,positive
3216,200,22,7.3,Incredible performances all around.,2023-01-10,171,positive
3217,816,31,2.5,"Too predictable, fell asleep halfway.",2023-11-05,80,negative
3218,256,30,3.0,Comedy that wasn't funny at all.,2024-02-09,64,negative
3219,160,9,7.6,A masterpiece of modern cinema.,2024-01-08,17,positive
3220,446,2,1.4,Disappointing compared to the trailer.,2025-03-05,158,negative
3221,84,20,9.2,Couldn't stop watching.,2023-03-22,79,positive
3222,340,18,7.4,Emotional and thought-provoking.,2023-10-06,26,positive
3223,351,17,7.5,Best film this year.,2024-01-14,145,positive
3224,143,9,9.7,Incredible performances all around.,2024-10-07,2,positive
3225,482,20,9.0,Best film this year.,2024-11-21,132,positive
3226,395,11,6.3,Worth a watch on a lazy evening.,2024-06-04,48,neutral
3227,135,41,7.9,Incredible performances all around.,2024-06-17,29,positive
3228,776,11,6.5,Worth a watch on a lazy evening.,2024-03-20,14,neutral
3229,879,18,6.8,"It was okay, nothing special.",2025-01-25,148,neutral
3230,571,38,3.9,Comedy that wasn't funny at all.,2025-01-21,114,negative
3231,43,5,5.2,"Some good moments, some slow parts.",2024-12-11,22,neutral
3232,546,17,6.8,Worth a watch on a lazy evening.,2025-02-12,72,neutral
3233,266,3,8.0,Emotional and thought-provoking.,2023-09-13,164,positive
3234,93,43,7.5,A masterpiece of modern cinema.,2024-03-03,76,positive
3235,598,12,8.3,Best film this year.,2024-10-11,78,positive
3236,798,44,5.7,"It was okay, nothing special.",2023-08-16,128,neutral
3237,592,14,8.3,Best film this year.,2024-09-28,149,positive
3238,329,12,5.4,"Some good moments, some slow parts.",2023-07-24,186,neutral
3239,485,31,6.6,Decent but forgettable.,2024-10-17,105,neutral
3240,777,29,7.9,Best film this year.,2023-09-05,194,positive
3241,353,8,9.7,Emotional and thought-provoking.,2024-11-20,103,positive
3242,138,25,8.0,Couldn't stop watching.,2024-01-07,90,positive
3243,359,35,7.0,"It was okay, nothing special.",2025-01-21,162,neutral
3244,543,37,5.1,"Some good moments, some slow parts.",2024-04-28,117,neutral
3245,701,17,8.9,Best film this year.,2025-03-15,142,positive
3246,343,14,6.5,"It was okay, nothing special.",2023-05-07,192,neutral
3247,885,5,7.2,Couldn't stop watching.,2025-04-19,53,positive
3248,149,48,5.2,Decent but forgettable.,2023-04-18,197,neutral
3249,438,7,4.6,Overhyped and underdelivered.,2024-04-08,107,negative
3250,143,23,4.0,Comedy that wasn't funny at all.,2024-04-11,52,negative
3251,861,44,7.1,A masterpiece of modern cinema.,2024-10-15,169,positive
3252,616,34,5.5,"It was okay, nothing special.",2023-05-27,111,neutral
3253,334,10,5.2,"It was okay, nothing special.",2024-03-31,72,neutral
3254,821,49,3.2,Overhyped and underdelivered.,2024-10-31,137,negative
3255,491,5,2.4,Comedy that wasn't funny at all.,2023-10-26,9,negative
3256,281,16,4.2,Disappointing compared to the trailer.,2023-02-28,138,negative
3257,955,25,8.0,Emotional and thought-provoking.,2023-03-21,80,positive
3258,869,14,6.9,Worth a watch on a lazy evening.,2023-06-09,37,neutral
3259,898,16,6.9,Decent but forgettable.,2024-01-30,70,neutral
3260,793,28,7.8,Emotional and thought-provoking.,2023-11-15,110,positive
3261,949,24,6.8,Decent but forgettable.,2023-01-16,92,neutral
3262,308,34,8.1,Stunning visuals and gripping story.,2023-08-06,38,positive
3263,378,30,5.8,"It was okay, nothing special.",2024-05-07,122,neutral
3264,170,27,5.7,Decent but forgettable.,2023-05-13,10,neutral
3265,617,40,5.8,Worth a watch on a lazy evening.,2023-05-17,87,neutral
3266,809,3,7.2,A masterpiece of modern cinema.,2023-02-08,3,positive
3267,874,36,8.4,Couldn't stop watching.,2024-06-08,41,positive
3268,134,10,9.0,Couldn't stop watching.,2023-11-25,151,positive
3269,632,15,3.0,Not worth the subscription fee.,2024-06-01,120,negative
3270,518,43,1.8,Disappointing compared to the trailer.,2023-12-26,59,negative
3271,554,26,5.0,"Too predictable, fell asleep halfway.",2024-03-25,116,negative
3272,931,1,9.6,Emotional and thought-provoking.,2025-04-17,48,positive
3273,453,37,6.9,Decent but forgettable.,2024-07-22,10,neutral
3274,208,27,5.2,"Some good moments, some slow parts.",2024-12-01,103,neutral
3275,760,24,5.2,Decent but forgettable.,2023-12-11,123,neutral
3276,539,10,1.8,Comedy that wasn't funny at all.,2023-10-06,156,negative
3277,758,30,4.7,Weak plot and flat characters.,2023-11-10,12,negative
3278,446,10,8.9,Emotional and thought-provoking.,2023-08-26,101,positive
3279,320,20,8.6,Stunning visuals and gripping story.,2025-03-24,125,positive
3280,451,41,8.7,Couldn't stop watching.,2023-10-10,31,positive
3281,514,35,8.5,Emotional and thought-provoking.,2023-01-06,138,positive
3282,595,34,3.1,Overhyped and underdelivered.,2025-02-05,15,negative
3283,601,49,7.1,Couldn't stop watching.,2024-02-04,72,positive
3284,300,47,9.6,Stunning visuals and gripping story.,2025-05-01,90,positive
3285,974,23,4.3,Overhyped and underdelivered.,2023-08-24,153,negative
3286,989,5,6.5,"Some good moments, some slow parts.",2023-11-26,35,neutral
3287,938,21,7.1,A masterpiece of modern cinema.,2023-07-17,13,positive
3288,558,37,5.9,Decent but forgettable.,2025-01-20,121,neutral
3289,890,27,7.5,Couldn't stop watching.,2024-04-30,14,positive
3290,977,13,2.0,Disappointing compared to the trailer.,2024-10-21,86,negative
3291,896,33,6.3,Decent but forgettable.,2023-02-10,50,neutral
3292,724,40,9.5,Couldn't stop watching.,2025-01-22,109,positive
3293,477,18,8.9,Absolutely loved it!,2023-10-26,128,positive
3294,702,40,7.7,Stunning visuals and gripping story.,2023-05-21,188,positive
3295,562,44,6.9,Worth a watch on a lazy evening.,2025-01-19,81,neutral
3296,7,28,1.2,Comedy that wasn't funny at all.,2023-10-28,182,negative
3297,994,30,1.3,Comedy that wasn't funny at all.,2024-06-13,3,negative
3298,691,43,8.9,Emotional and thought-provoking.,2023-12-20,18,positive
3299,867,15,7.4,A masterpiece of modern cinema.,2023-10-10,41,positive
3300,579,27,5.4,"It was okay, nothing special.",2024-04-02,64,neutral
3301,401,36,6.5,Worth a watch on a lazy evening.,2023-10-31,99,neutral
3302,858,5,9.9,Stunning visuals and gripping story.,2024-07-15,176,positive
3303,776,7,8.4,Couldn't stop watching.,2023-09-21,158,positive
3304,126,31,9.6,Best film this year.,2024-06-08,156,positive
3305,566,33,9.7,Absolutely loved it!,2024-02-24,183,positive
3306,149,31,8.9,Best film this year.,2024-10-18,30,positive
3307,535,49,5.8,Decent but forgettable.,2023-09-01,60,neutral
3308,925,14,9.7,Incredible performances all around.,2023-04-23,102,positive
3309,511,12,7.1,Stunning visuals and gripping story.,2023-05-24,174,positive
3310,315,42,7.2,Emotional and thought-provoking.,2024-08-21,169,positive
3311,261,8,4.9,Disappointing compared to the trailer.,2023-07-20,13,negative
3312,501,20,7.4,Couldn't stop watching.,2023-02-05,162,positive
3313,9,13,6.7,"It was okay, nothing special.",2024-01-11,122,neutral
3314,663,3,1.8,Overhyped and underdelivered.,2023-05-15,168,negative
3315,159,27,9.2,Incredible performances all around.,2023-02-25,127,positive
3316,517,49,8.5,A masterpiece of modern cinema.,2024-10-19,104,positive
3317,806,17,8.8,A masterpiece of modern cinema.,2025-01-17,103,positive
3318,104,10,5.7,Worth a watch on a lazy evening.,2024-09-16,137,neutral
3319,680,43,9.1,Incredible performances all around.,2023-07-14,200,positive
3320,847,8,4.9,Weak plot and flat characters.,2023-02-22,138,negative
3321,731,40,6.4,"Some good moments, some slow parts.",2024-02-17,61,neutral
3322,915,44,7.3,Absolutely loved it!,2023-06-24,186,positive
3323,97,23,7.1,Couldn't stop watching.,2025-04-05,3,positive
3324,828,19,8.4,Stunning visuals and gripping story.,2023-03-15,119,positive
3325,914,32,7.3,A masterpiece of modern cinema.,2024-12-08,131,positive
3326,604,16,7.7,Best film this year.,2023-09-20,35,positive
3327,678,10,5.4,"It was okay, nothing special.",2025-02-04,122,neutral
3328,697,32,9.8,Incredible performances all around.,2025-03-29,28,positive
3329,747,18,2.9,Not worth the subscription fee.,2024-10-29,110,negative
3330,347,29,6.0,Decent but forgettable.,2023-03-11,176,neutral
3331,261,8,6.7,"It was okay, nothing special.",2024-11-25,35,neutral
3332,66,19,9.7,Stunning visuals and gripping story.,2024-10-28,30,positive
3333,125,17,4.9,Overhyped and underdelivered.,2024-02-04,72,negative
3334,330,22,1.7,Disappointing compared to the trailer.,2024-11-30,146,negative
3335,261,49,7.4,Best film this year.,2023-09-17,91,positive
3336,128,25,8.8,A masterpiece of modern cinema.,2024-02-22,85,positive
3337,254,30,7.5,Emotional and thought-provoking.,2024-06-07,171,positive
3338,483,39,4.3,Weak plot and flat characters.,2024-10-02,57,negative
3339,174,49,5.5,Worth a watch on a lazy evening.,2024-03-27,112,neutral
3340,860,2,8.7,Best film this year.,2023-07-28,76,positive
3341,151,23,5.1,"It was okay, nothing special.",2023-05-05,49,neutral
3342,830,46,8.6,Absolutely loved it!,2024-11-25,40,positive
3343,124,24,9.3,Best film this year.,2023-05-18,67,positive
3344,573,37,6.7,Worth a watch on a lazy evening.,2023-05-07,52,neutral
3345,14,49,7.3,Couldn't stop watching.,2024-06-19,6,positive
3346,317,49,5.2,Decent but forgettable.,2023-03-09,169,neutral
3347,134,25,8.8,Emotional and thought-provoking.,2024-10-16,1,positive
3348,436,45,9.1,Incredible performances all around.,2025-01-12,146,positive
3349,797,25,9.8,A masterpiece of modern cinema.,2024-12-22,152,positive
3350,481,29,7.6,Couldn't stop watching.,2025-03-12,49,positive
3351,108,28,6.4,Decent but forgettable.,2024-12-13,77,neutral
3352,557,16,8.3,Couldn't stop watching.,2023-01-31,138,positive
3353,350,29,9.7,Absolutely loved it!,2024-05-17,113,positive
3354,110,21,7.9,Couldn't stop watching.,2024-12-08,96,positive
3355,259,16,9.1,A masterpiece of modern cinema.,2024-02-06,150,positive
3356,396,15,8.6,Emotional and thought-provoking.,2023-04-14,83,positive
3357,943,35,5.8,Decent but forgettable.,2024-12-21,165,neutral
3358,647,11,7.8,Absolutely loved it!,2024-09-05,38,positive
3359,442,11,7.8,Incredible performances all around.,2023-09-15,5,positive
3360,115,23,8.4,Incredible performances all around.,2024-07-06,28,positive
3361,52,5,4.3,"Too predictable, fell asleep halfway.",2023-09-02,189,negative
3362,211,45,5.6,Worth a watch on a lazy evening.,2023-04-11,87,neutral
3363,676,11,9.8,A masterpiece of modern cinema.,2024-08-22,157,positive
3364,939,39,2.6,"Too predictable, fell asleep halfway.",2025-04-26,59,negative
3365,630,4,9.3,Couldn't stop watching.,2024-04-01,199,positive
3366,181,34,8.6,A masterpiece of modern cinema.,2024-06-06,94,positive
3367,660,35,8.4,A masterpiece of modern cinema.,2023-10-24,58,positive
3368,85,37,9.8,Emotional and thought-provoking.,2024-07-16,90,positive
3369,643,29,5.6,Worth a watch on a lazy evening.,2024-12-25,118,neutral
3370,348,44,8.8,Absolutely loved it!,2023-04-06,84,positive
3371,733,45,6.8,Decent but forgettable.,2024-11-08,160,neutral
3372,505,3,6.8,"Some good moments, some slow parts.",2024-01-19,121,neutral
3373,467,42,5.3,"It was okay, nothing special.",2025-01-07,82,neutral
3374,712,15,8.6,Couldn't stop watching.,2025-01-07,199,positive
3375,611,4,8.3,Incredible performances all around.,2023-11-17,182,positive
3376,771,16,5.4,"It was okay, nothing special.",2024-07-06,120,neutral
3377,501,27,5.2,"Some good moments, some slow parts.",2024-10-29,64,neutral
3378,748,5,2.5,Overhyped and underdelivered.,2023-01-03,157,negative
3379,111,10,6.5,Worth a watch on a lazy evening.,2023-07-18,98,neutral
3380,410,12,9.9,Emotional and thought-provoking.,2025-04-02,196,positive
3381,909,10,7.8,Best film this year.,2024-04-10,3,positive
3382,846,37,9.3,Stunning visuals and gripping story.,2024-04-26,66,positive
3383,374,1,8.3,Incredible performances all around.,2024-08-28,39,positive
3384,916,23,9.0,Emotional and thought-provoking.,2025-04-06,93,positive
3385,341,45,6.9,Worth a watch on a lazy evening.,2024-02-22,170,neutral
3386,527,8,9.5,A masterpiece of modern cinema.,2023-01-08,9,positive
3387,892,23,8.0,Best film this year.,2023-12-21,62,positive
3388,50,48,5.0,"Some good moments, some slow parts.",2023-07-23,160,neutral
3389,908,39,8.4,Emotional and thought-provoking.,2024-04-05,2,positive
3390,487,42,3.4,Weak plot and flat characters.,2023-08-21,90,negative
3391,635,42,5.6,Decent but forgettable.,2024-07-25,76,neutral
3392,257,36,1.5,Overhyped and underdelivered.,2023-06-04,139,negative
3393,604,1,8.4,Absolutely loved it!,2024-02-11,51,positive
3394,499,34,3.8,Disappointing compared to the trailer.,2024-07-12,110,negative
3395,535,38,6.1,"Some good moments, some slow parts.",2025-02-26,66,neutral
3396,196,18,6.9,Worth a watch on a lazy evening.,2024-12-12,176,neutral
3397,80,9,5.6,Decent but forgettable.,2025-02-15,129,neutral
3398,270,49,8.1,Couldn't stop watching.,2024-04-20,200,positive
3399,7,17,3.9,Disappointing compared to the trailer.,2024-08-04,50,negative
3400,831,8,5.9,Decent but forgettable.,2023-08-27,189,neutral
3401,197,21,9.7,Absolutely loved it!,2024-09-22,106,positive
3402,988,9,7.7,Best film this year.,2023-01-27,172,positive
3403,373,48,6.5,Decent but forgettable.,2024-07-20,187,neutral
3404,631,35,9.9,Incredible performances all around.,2024-04-01,173,positive
3405,534,32,9.0,Best film this year.,2025-02-02,134,positive
3406,61,21,6.1,"Some good moments, some slow parts.",2024-08-05,191,neutral
3407,516,5,8.6,Absolutely loved it!,2023-11-28,157,positive
3408,343,5,8.2,Best film this year.,2024-02-18,77,positive
3409,137,12,7.2,Stunning visuals and gripping story.,2023-09-03,100,positive
3410,301,30,9.4,Stunning visuals and gripping story.,2023-03-03,75,positive
3411,855,9,8.9,Best film this year.,2024-11-15,138,positive
3412,920,40,7.4,Best film this year.,2024-10-06,69,positive
3413,454,28,8.9,Stunning visuals and gripping story.,2024-05-15,197,positive
3414,617,37,3.0,Not worth the subscription fee.,2025-03-09,114,negative
3415,804,3,9.5,Incredible performances all around.,2024-04-09,110,positive
3416,882,1,6.2,"It was okay, nothing special.",2025-01-25,126,neutral
3417,610,37,9.4,Stunning visuals and gripping story.,2024-08-16,172,positive
3418,459,14,8.5,Emotional and thought-provoking.,2023-06-27,124,positive
3419,762,5,4.8,Weak plot and flat characters.,2025-04-20,46,negative
3420,929,21,8.6,Absolutely loved it!,2024-07-31,2,positive
3421,256,10,7.2,Incredible performances all around.,2025-04-24,178,positive
3422,520,33,8.9,Emotional and thought-provoking.,2023-03-11,142,positive
3423,415,28,4.5,Disappointing compared to the trailer.,2024-09-22,78,negative
3424,82,45,5.6,Worth a watch on a lazy evening.,2023-06-13,196,neutral
3425,259,6,3.2,Overhyped and underdelivered.,2024-06-03,169,negative
3426,653,17,9.4,Emotional and thought-provoking.,2024-02-04,145,positive
3427,989,33,1.3,Disappointing compared to the trailer.,2023-12-24,51,negative
3428,748,20,7.7,Stunning visuals and gripping story.,2023-10-20,145,positive
3429,188,41,6.9,"It was okay, nothing special.",2024-12-04,138,neutral
3430,68,4,8.9,A masterpiece of modern cinema.,2023-08-26,69,positive
3431,363,26,9.6,Couldn't stop watching.,2024-11-13,6,positive
3432,859,31,1.7,"Too predictable, fell asleep halfway.",2025-04-30,76,negative
3433,874,43,6.7,Decent but forgettable.,2024-09-21,96,neutral
3434,135,21,6.2,"It was okay, nothing special.",2024-03-27,140,neutral
3435,863,2,6.8,Worth a watch on a lazy evening.,2023-04-11,81,neutral
3436,191,9,8.4,A masterpiece of modern cinema.,2024-12-19,41,positive
3437,749,9,1.8,Comedy that wasn't funny at all.,2024-03-08,28,negative
3438,958,30,8.7,Incredible performances all around.,2025-02-13,140,positive
3439,855,13,7.3,Stunning visuals and gripping story.,2024-06-03,24,positive
3440,30,23,8.9,Best film this year.,2023-01-13,48,positive
3441,322,30,3.1,Not worth the subscription fee.,2023-11-15,45,negative
3442,74,49,9.1,Incredible performances all around.,2024-10-29,199,positive
3443,646,22,9.4,Absolutely loved it!,2023-11-14,67,positive
3444,304,2,8.4,Couldn't stop watching.,2024-05-14,154,positive
3445,562,20,9.6,Incredible performances all around.,2023-06-16,124,positive
3446,728,40,7.0,Stunning visuals and gripping story.,2023-11-09,111,positive
3447,360,22,2.6,Weak plot and flat characters.,2023-01-10,45,negative
3448,670,1,8.6,Stunning visuals and gripping story.,2025-03-20,88,positive
3449,668,11,7.2,Incredible performances all around.,2023-01-23,164,positive
3450,296,11,7.8,A masterpiece of modern cinema.,2023-01-10,66,positive
3451,161,34,5.0,Comedy that wasn't funny at all.,2023-11-20,12,negative
3452,78,13,5.3,"Some good moments, some slow parts.",2023-01-21,143,neutral
3453,631,16,7.2,Absolutely loved it!,2024-06-24,81,positive
3454,917,48,6.4,Worth a watch on a lazy evening.,2023-11-27,37,neutral
3455,67,37,8.1,Best film this year.,2023-10-11,169,positive
3456,385,20,7.1,Couldn't stop watching.,2023-04-29,189,positive
3457,904,9,8.5,Emotional and thought-provoking.,2023-12-16,133,positive
3458,220,41,7.3,Emotional and thought-provoking.,2024-04-26,133,positive
3459,782,28,8.6,Couldn't stop watching.,2023-06-26,117,positive
3460,593,37,7.6,Couldn't stop watching.,2023-08-07,44,positive
3461,584,17,8.5,Incredible performances all around.,2024-02-16,128,positive
3462,640,1,8.1,Absolutely loved it!,2024-04-22,122,positive
3463,357,18,8.0,Incredible performances all around.,2024-10-22,19,positive
3464,429,41,6.7,"It was okay, nothing special.",2024-01-02,117,neutral
3465,196,28,9.2,Emotional and thought-provoking.,2024-09-15,188,positive
3466,428,36,7.5,Absolutely loved it!,2023-08-04,144,positive
3467,22,34,5.2,Worth a watch on a lazy evening.,2025-01-16,14,neutral
3468,688,20,5.7,"Some good moments, some slow parts.",2023-10-31,73,neutral
3469,917,3,8.7,Best film this year.,2023-01-12,50,positive
3470,822,32,9.8,Couldn't stop watching.,2023-07-29,6,positive
3471,315,6,7.1,Emotional and thought-provoking.,2023-11-02,142,positive
3472,136,38,5.0,"Some good moments, some slow parts.",2024-03-05,40,neutral
3473,58,36,9.6,Best film this year.,2023-08-14,35,positive
3474,172,7,8.2,A masterpiece of modern cinema.,2023-10-31,50,positive
3475,620,46,6.7,Decent but forgettable.,2024-10-05,89,neutral
3476,132,16,8.0,Best film this year.,2024-04-29,78,positive
3477,937,14,6.6,"Some good moments, some slow parts.",2023-11-30,114,neutral
3478,363,21,9.5,Incredible performances all around.,2024-01-07,7,positive
3479,447,23,5.5,Decent but forgettable.,2025-03-22,147,neutral
3480,835,2,2.9,Not worth the subscription fee.,2023-09-15,63,negative
3481,131,37,7.4,A masterpiece of modern cinema.,2023-01-03,47,positive
3482,916,49,4.7,Disappointing compared to the trailer.,2025-03-01,36,negative
3483,241,44,6.8,"It was okay, nothing special.",2024-11-04,58,neutral
3484,160,41,6.4,Worth a watch on a lazy evening.,2025-03-25,15,neutral
3485,695,12,3.9,Disappointing compared to the trailer.,2023-03-01,162,negative
3486,361,9,9.5,Absolutely loved it!,2023-02-01,193,positive
3487,857,34,9.6,A masterpiece of modern cinema.,2025-04-02,98,positive
3488,780,38,3.8,"Too predictable, fell asleep halfway.",2024-12-04,164,negative
3489,474,22,7.4,Couldn't stop watching.,2024-02-07,49,positive
3490,681,41,7.6,Stunning visuals and gripping story.,2025-01-18,75,positive
3491,149,8,5.7,Worth a watch on a lazy evening.,2023-06-14,43,neutral
3492,528,47,5.0,"Some good moments, some slow parts.",2024-12-22,178,neutral
3493,229,26,5.9,"Some good moments, some slow parts.",2023-07-11,188,neutral
3494,218,36,4.0,Overhyped and underdelivered.,2024-07-02,111,negative
3495,618,6,7.2,Absolutely loved it!,2024-08-10,137,positive
3496,107,31,8.0,Incredible performances all around.,2025-01-01,115,positive
3497,791,21,6.0,"It was okay, nothing special.",2023-01-25,64,neutral
3498,952,8,1.7,Weak plot and flat characters.,2023-08-13,98,negative
3499,792,11,7.9,Absolutely loved it!,2023-03-12,100,positive
3500,903,39,8.4,Absolutely loved it!,2023-09-07,141,positive
3501,609,15,5.1,Decent but forgettable.,2024-12-14,169,neutral
3502,930,28,6.2,Decent but forgettable.,2024-03-18,182,neutral
3503,336,29,8.6,Couldn't stop watching.,2024-05-16,37,positive
3504,605,42,8.8,Absolutely loved it!,2023-02-09,21,positive
3505,556,23,2.1,Not worth the subscription fee.,2025-02-14,124,negative
3506,772,17,8.5,Absolutely loved it!,2023-08-14,142,positive
3507,88,45,1.4,Not worth the subscription fee.,2024-05-10,74,negative
3508,616,2,6.5,Decent but forgettable.,2023-09-07,36,neutral
3509,539,24,9.7,Incredible performances all around.,2024-02-11,37,positive
3510,204,2,6.5,Worth a watch on a lazy evening.,2023-06-04,176,neutral
3511,52,45,5.3,Worth a watch on a lazy evening.,2025-04-18,154,neutral
3512,249,8,3.9,Comedy that wasn't funny at all.,2025-03-03,86,negative
3513,178,46,4.8,"Too predictable, fell asleep halfway.",2023-05-26,94,negative
3514,228,39,5.8,"Some good moments, some slow parts.",2024-11-26,137,neutral
3515,504,19,7.8,Emotional and thought-provoking.,2023-10-27,149,positive
3516,59,38,6.7,"Some good moments, some slow parts.",2023-05-26,98,neutral
3517,774,38,5.8,"Some good moments, some slow parts.",2023-09-18,76,neutral
3518,575,14,7.3,Absolutely loved it!,2024-01-15,78,positive
3519,346,42,4.6,Comedy that wasn't funny at all.,2024-02-04,2,negative
3520,72,39,8.4,A masterpiece of modern cinema.,2023-06-23,141,positive
3521,399,32,9.3,Stunning visuals and gripping story.,2025-01-27,137,positive
3522,25,32,8.0,Emotional and thought-provoking.,2025-02-01,117,positive
3523,852,8,7.3,Couldn't stop watching.,2023-01-23,104,positive
3524,361,21,5.3,"Some good moments, some slow parts.",2024-05-02,34,neutral
3525,137,13,9.7,Emotional and thought-provoking.,2023-10-28,39,positive
3526,48,10,8.3,Best film this year.,2024-05-14,146,positive
3527,441,26,5.7,"It was okay, nothing special.",2024-12-08,52,neutral
3528,307,15,6.4,Worth a watch on a lazy evening.,2024-03-28,189,neutral
3529,390,48,8.2,Emotional and thought-provoking.,2024-08-05,98,positive
3530,418,44,8.6,Stunning visuals and gripping story.,2023-05-03,46,positive
3531,988,1,6.9,Worth a watch on a lazy evening.,2024-05-23,198,neutral
3532,420,31,6.3,"Some good moments, some slow parts.",2023-02-28,64,neutral
3533,635,23,1.1,Overhyped and underdelivered.,2024-09-04,42,negative
3534,358,6,6.2,"It was okay, nothing special.",2023-03-30,88,neutral
3535,677,24,9.9,A masterpiece of modern cinema.,2023-07-01,157,positive
3536,881,10,8.7,Emotional and thought-provoking.,2023-07-14,103,positive
3537,148,17,5.0,"Some good moments, some slow parts.",2024-03-19,123,neutral
3538,481,39,7.6,Incredible performances all around.,2024-08-20,86,positive
3539,807,47,8.9,Stunning visuals and gripping story.,2024-07-27,98,positive
3540,985,43,3.7,"Too predictable, fell asleep halfway.",2023-07-26,173,negative
3541,890,7,7.3,Best film this year.,2025-01-31,8,positive
3542,198,45,5.9,"Some good moments, some slow parts.",2023-03-25,76,neutral
3543,838,5,9.5,Absolutely loved it!,2023-03-17,196,positive
3544,596,2,9.8,Incredible performances all around.,2024-03-03,139,positive
3545,327,12,5.9,"Some good moments, some slow parts.",2024-04-20,106,neutral
3546,125,8,8.6,Best film this year.,2024-08-21,170,positive
3547,780,31,6.0,"Some good moments, some slow parts.",2023-01-10,0,neutral
3548,532,8,7.2,A masterpiece of modern cinema.,2023-05-25,23,positive
3549,172,17,9.7,Stunning visuals and gripping story.,2025-01-10,105,positive
3550,494,34,9.4,Couldn't stop watching.,2024-06-28,99,positive
3551,779,25,7.6,Couldn't stop watching.,2023-07-24,116,positive
3552,233,14,9.4,A masterpiece of modern cinema.,2024-10-06,77,positive
3553,449,26,7.6,Absolutely loved it!,2024-04-25,113,positive
3554,469,13,5.5,Worth a watch on a lazy evening.,2023-09-28,20,neutral
3555,277,20,8.4,A masterpiece of modern cinema.,2024-01-14,122,positive
3556,836,37,7.0,Stunning visuals and gripping story.,2025-02-10,35,positive
3557,59,40,6.4,"Some good moments, some slow parts.",2023-06-17,93,neutral
3558,74,10,8.9,Stunning visuals and gripping story.,2025-04-30,91,positive
3559,349,20,2.6,Overhyped and underdelivered.,2023-02-27,2,negative
3560,294,31,8.6,Absolutely loved it!,2025-04-19,25,positive
3561,136,48,10.0,Stunning visuals and gripping story.,2023-02-03,49,positive
3562,281,7,4.5,"Too predictable, fell asleep halfway.",2023-07-20,137,negative
3563,429,5,7.0,Incredible performances all around.,2023-02-24,26,positive
3564,381,13,9.8,Emotional and thought-provoking.,2023-05-22,114,positive
3565,999,36,9.4,Best film this year.,2024-02-23,9,positive
3566,522,35,6.6,"Some good moments, some slow parts.",2023-03-29,153,neutral
3567,982,25,8.6,A masterpiece of modern cinema.,2023-04-19,153,positive
3568,268,17,8.2,Absolutely loved it!,2025-01-10,92,positive
3569,508,38,7.5,Emotional and thought-provoking.,2023-03-06,197,positive
3570,556,13,6.0,"Some good moments, some slow parts.",2023-07-21,135,neutral
3571,621,15,8.1,Emotional and thought-provoking.,2023-10-01,28,positive
3572,623,23,9.7,Couldn't stop watching.,2024-02-16,60,positive
3573,102,35,4.7,"Too predictable, fell asleep halfway.",2024-06-14,97,negative
3574,634,36,5.8,Worth a watch on a lazy evening.,2025-01-09,145,neutral
3575,394,45,7.6,Emotional and thought-provoking.,2024-09-02,186,positive
3576,858,40,8.6,A masterpiece of modern cinema.,2023-02-03,187,positive
