perf_id,city,state,country,movie_id,month,year,views,revenue_usd,avg_engagement_score,avg_watch_time_min
1160,Delhi,,India,31,11,2024,1806,19281.47,8.35,82.7
1161,Delhi,,India,31,8,2024,4755,44818.67,8.29,84.9
1162,Delhi,,India,31,9,2024,967,4016.99,6.14,98.2
1163,Delhi,,India,31,7,2024,4727,55575.36,6.51,100.5
1164,Delhi,,India,31,11,2025,4242,22355.83,7.05,111.5
1165,Delhi,,India,31,6,2025,7059,40231.75,7.82,75.1
1166,Delhi,,India,31,1,2025,4457,21815.24,6.12,70.1
1167,Delhi,,India,33,1,2024,3808,25836.8,8.08,112.4
1168,Delhi,,India,33,10,2024,3371,40338.56,6.33,66.6
1169,Delhi,,India,33,3,2024,5871,46207.94,6.38,65.1
1170,Delhi,,India,33,9,2024,1436,12576.08,6.36,103.5
1171,Delhi,,India,33,12,2024,5744,68636.42,7.93,85.9
1172,Delhi,,India,33,5,2025,7901,62763.37,7.23,94.2
1173,Delhi,,India,33,10,2025,7137,75710.19,8.09,87.7
1174,Delhi,,India,33,6,2025,6801,36214.01,8.26,101.6
1175,Delhi,,India,33,12,2025,2427,16431.6,7.71,91.1
1176,Delhi,,India,23,8,2024,6076,60074.12,6.32,108.6
1177,Delhi,,India,23,7,2024,506,3540.66,7.07,114.2
1178,Delhi,,India,23,2,2024,2342,26786.19,7.61,70.3
1179,Delhi,,India,23,2,2025,7384,83060.58,7.16,94.9
1180,Delhi,,India,23,3,2025,4618,21797.76,8.06,99.4
1181,Delhi,,India,23,4,2025,4780,25399.72,6.12,113.2
1182,Delhi,,India,14,12,2024,2660,26786.98,7.14,71.1
1183,Delhi,,India,14,6,2024,1542,6362.99,8.1,77.3
1184,Delhi,,India,14,9,2024,2621,30291.79,6.47,112.7
1185,Delhi,,India,14,8,2024,7406,43523.92,8.06,106.5
1186,Delhi,,India,14,2,2025,5867,45787.66,7.94,65.4
1187,Delhi,,India,14,6,2025,2590,24925.05,7.57,111.5
1188,Delhi,,India,14,9,2025,1854,15773.97,7.3,73.7
1189,Delhi,,India,37,5,2024,1245,11125.92,6.19,77.7
1190,Delhi,,India,37,7,2024,770,8314.09,6.17,89.7
1191,Delhi,,India,37,4,2024,1712,10105.8,7.64,93.4
1192,Delhi,,India,37,10,2024,2324,27706.74,8.03,100.7
1193,Delhi,,India,37,3,2024,5340,60055.7,7.63,98.4
1194,Delhi,,India,37,8,2025,1751,19561.39,6.59,83.7
1195,Delhi,,India,37,11,2025,3991,21424.25,7.15,97.6
1196,Delhi,,India,37,7,2025,5696,42635.29,6.12,113.6
1197,Delhi,,India,34,1,2024,734,5307.07,8.08,73.5
1198,Delhi,,India,34,3,2024,4082,23959.72,7.13,83.6
1199,Delhi,,India,34,2,2024,4765,38629.91,7.56,111.4
1200,Delhi,,India,34,11,2024,4760,30356.32,7.74,113.3
1201,Delhi,,India,34,2,2025,728,5310.8,6.84,97.2
1202,Delhi,,India,34,3,2025,6861,36491.97,8.09,72.6
1203,Delhi,,India,34,7,2025,2302,17904.53,6.16,108.2
1204,Delhi,,India,34,10,2025,4039,40413.65,7.86,97.1
1205,Delhi,,India,34,4,2025,7594,43147.04,8.44,100.1
1206,Delhi,,India,30,7,2024,7261,48905.19,7.64,111.5
1207,Delhi,,India,30,9,2024,3117,28669.64,7.39,67.4
1208,Delhi,,India,30,2,2024,3594,25241.49,7.27,102.9
1209,Delhi,,India,30,8,2024,5370,49466.8,8.12,92.7
1210,Delhi,,India,30,6,2024,3399,14297.69,8.21,83.5
1211,Delhi,,India,30,4,2025,4876,22472.08,7.38,108.2
1212,Delhi,,India,30,9,2025,871,3985.23,7.66,88.4
1213,Delhi,,India,30,7,2025,3350,13537.61,7.34,99.7
1214,Delhi,,India,30,3,2025,5460,37990.32,8.24,98.3
1215,Delhi,,India,30,12,2025,934,6922.84,6.55,74.0
1216,Delhi,,India,30,2,2025,2078,8727.06,7.7,82.0
1217,Delhi,,India,17,6,2024,5346,38658.33,6.72,72.5
1218,Delhi,,India,17,8,2024,5501,62763.11,6.86,98.0
1219,Delhi,,India,17,9,2024,4240,48013.63,6.77,97.6
1220,Delhi,,India,17,2,2024,2169,25150.36,7.17,85.1
1221,Delhi,,India,17,11,2024,6033,54057.37,8.31,67.0
1222,Delhi,,India,17,3,2025,6561,42200.35,8.46,108.4
1223,Delhi,,India,17,5,2025,3988,36712.76,8.18,78.6
1224,Delhi,,India,17,11,2025,4284,44404.82,6.69,96.0
1225,Delhi,,India,17,7,2025,6900,40311.97,7.96,84.3
1226,Delhi,,India,17,12,2025,6953,56008.84,6.66,105.1
1227,Delhi,,India,22,9,2024,7385,78471.21,6.27,79.9
1228,Delhi,,India,22,3,2024,7886,93038.81,6.93,70.2
1229,Delhi,,India,22,2,2024,5100,44292.98,7.1,77.4
1230,Delhi,,India,22,1,2025,3042,26540.72,7.18,105.2
1231,Delhi,,India,22,7,2025,5851,52118.16,6.35,89.8
1232,Delhi,,India,22,12,2025,7050,29365.54,6.51,104.2
1233,Delhi,,India,22,9,2025,6345,56735.6,7.45,87.3
1234,Delhi,,India,22,3,2025,5180,28239.29,6.44,95.6
1235,Delhi,,India,32,12,2024,5380,55480.47,8.17,114.1
1236,Delhi,,India,32,11,2024,6608,45035.0,8.22,102.6
1237,Delhi,,India,32,10,2024,7495,58715.86,6.56,99.0
1238,Delhi,,India,32,9,2024,4380,30567.9,6.08,105.4
1239,Delhi,,India,32,8,2025,6846,81550.23,7.69,84.1
1240,Delhi,,India,32,2,2025,3020,23504.6,8.24,85.4
1241,Delhi,,India,32,9,2025,3089,12548.44,7.77,108.5
1242,Delhi,,India,32,11,2025,7473,75301.24,6.5,97.5
1243,Delhi,,India,45,8,2024,949,8919.92,6.27,93.5
1244,Delhi,,India,45,5,2024,2559,17372.53,6.85,81.7
1245,Delhi,,India,45,11,2024,7397,42246.59,7.04,106.6
1246,Delhi,,India,45,6,2024,4230,26223.4,7.43,113.7
1247,Delhi,,India,45,2,2024,607,4950.54,6.26,84.2
1248,Delhi,,India,45,12,2025,3828,15766.93,6.19,72.2
1249,Delhi,,India,45,6,2025,4364,34903.91,7.92,72.0
1250,Delhi,,India,45,8,2025,7389,37458.11,8.47,77.9
1251,Delhi,,India,45,2,2025,7816,49294.12,6.85,93.8
1252,Delhi,,India,28,3,2024,3026,34587.07,7.3,77.8
1253,Delhi,,India,28,7,2024,6538,72865.58,7.13,73.0
1254,Delhi,,India,28,2,2024,912,6519.62,7.39,99.1
1255,Delhi,,India,28,5,2024,5751,50015.4,7.03,78.8
1256,Delhi,,India,28,12,2024,3638,36957.81,6.87,69.6
1257,Delhi,,India,28,8,2024,6608,33527.84,6.54,79.2
1258,Delhi,,India,28,9,2025,5511,40063.25,6.39,92.7
1259,Delhi,,India,28,3,2025,4037,44284.33,6.95,104.7
1260,Delhi,,India,28,4,2025,2123,15406.5,7.21,90.0
1261,Delhi,,India,28,12,2025,1761,10896.42,7.32,112.8
1262,Delhi,,India,18,11,2024,2126,12679.51,7.2,83.5
1263,Delhi,,India,18,6,2024,5718,62287.55,6.29,68.2
1264,Delhi,,India,18,10,2024,4650,51237.27,8.49,103.5
1265,Delhi,,India,18,5,2024,5324,55576.65,7.71,94.5
1266,Delhi,,India,18,8,2025,2345,11833.32,7.36,92.5
1267,Delhi,,India,18,7,2025,3829,35758.92,6.48,94.4
1268,Delhi,,India,18,11,2025,1986,23738.81,6.28,107.9
1269,Delhi,,India,18,3,2025,5227,30403.42,8.47,89.7
1270,Delhi,,India,18,12,2025,5945,61949.46,8.4,74.4
1271,Delhi,,India,8,5,2024,7245,63842.03,6.98,95.6
1272,Delhi,,India,8,4,2024,2285,16856.79,7.17,92.0
1273,Delhi,,India,8,3,2024,6110,27097.07,6.39,102.0
1274,Delhi,,India,8,10,2025,1891,16371.53,8.15,102.1
1275,Delhi,,India,8,5,2025,4215,25520.32,6.05,92.5
1276,Delhi,,India,8,2,2025,7233,70165.76,7.51,115.0
1277,Berlin,,Germany,38,2,2024,5572,49533.0,6.66,90.4
1278,Berlin,,Germany,38,8,2024,7188,41152.77,6.99,93.6
1279,Berlin,,Germany,38,5,2024,6562,33589.81,6.24,93.6
1280,Berlin,,Germany,38,10,2024,1049,5768.18,7.3,108.8
1281,Berlin,,Germany,38,1,2025,1626,12579.15,7.5,91.9
1282,Berlin,,Germany,38,2,2025,1591,14236.72,8.4,65.7
1283,Berlin,,Germany,38,12,2025,6914,48726.97,6.76,89.6
1284,Berlin,,Germany,12,8,2024,7528,46286.44,7.89,106.3
1285,Berlin,,Germany,12,6,2024,6313,59317.82,6.34,77.6
1286,Berlin,,Germany,12,1,2024,1390,6427.82,6.7,89.7
1287,Berlin,,Germany,12,12,2025,7353,85563.49,7.08,114.9
1288,Berlin,,Germany,12,5,2025,6765,80366.23,7.73,87.7
1289,Berlin,,Germany,12,6,2025,4285,42102.01,6.95,83.9
1290,Berlin,,Germany,12,1,2025,2226,10905.52,7.56,95.5
1291,Berlin,,Germany,12,7,2025,6832,59889.46,7.59,110.0
1292,Berlin,,Germany,12,4,2025,4956,44697.25,6.49,107.8
1293,Berlin,,Germany,26,10,2024,2282,17899.74,7.85,69.8
1294,Berlin,,Germany,26,6,2024,874,8868.78,7.79,65.0
1295,Berlin,,Germany,26,3,2024,2642,26233.46,7.14,71.9
1296,Berlin,,Germany,26,8,2024,7642,42182.32,8.06,76.4
1297,Berlin,,Germany,26,4,2025,5901,56374.43,6.52,103.7
1298,Berlin,,Germany,26,10,2025,6060,54691.31,7.45,113.0
1299,Berlin,,Germany,26,1,2025,962,4654.92,8.41,75.2
1300,Berlin,,Germany,26,11,2025,6912,61127.72,6.87,86.8
1301,Berlin,,Germany,26,8,2025,5247,32729.87,7.76,111.7
1302,Berlin,,Germany,26,9,2025,524,4815.56,7.18,100.3
1303,Berlin,,Germany,45,4,2024,3129,23875.62,6.3,81.4
1304,Berlin,,Germany,45,6,2024,2587,18040.14,7.64,107.3
1305,Berlin,,Germany,45,10,2024,1867,15819.27,7.23,74.2
1306,Berlin,,Germany,45,11,2024,5913,69139.19,7.48,80.4
1307,Berlin,,Germany,45,3,2025,2800,11549.46,6.44,109.5
1308,Berlin,,Germany,45,12,2025,5789,69403.32,8.01,100.6
1309,Berlin,,Germany,45,9,2025,4696,34803.47,6.72,71.0
1310,Berlin,,Germany,45,10,2025,3354,18189.0,7.43,113.4
1311,Berlin,,Germany,45,11,2025,3074,17630.73,7.42,96.6
1312,Berlin,,Germany,45,6,2025,6849,62485.69,7.68,90.6
1313,Berlin,,Germany,20,9,2024,4743,33912.77,7.39,87.7
1314,Berlin,,Germany,20,12,2024,6973,52380.73,6.38,90.8
1315,Berlin,,Germany,20,3,2024,3170,29552.61,8.03,110.5
1316,Berlin,,Germany,20,11,2024,6273,46350.49,6.21,111.1
1317,Berlin,,Germany,20,2,2024,6676,29657.78,7.89,107.2
1318,Berlin,,Germany,20,11,2025,2187,19090.65,6.6,74.0
1319,Berlin,,Germany,20,8,2025,5702,30327.41,8.29,91.2
1320,Berlin,,Germany,20,10,2025,1107,5950.0,7.32,100.5
1321,Berlin,,Germany,20,2,2025,4855,54357.53,6.05,69.8
1322,Berlin,,Germany,20,7,2025,6350,61553.49,7.26,101.1
1323,Berlin,,Germany,40,6,2024,6820,49349.19,8.29,81.8
1324,Berlin,,Germany,40,1,2024,3298,22152.69,8.0,92.7
1325,Berlin,,Germany,40,4,2024,2620,13257.61,7.76,91.3
1326,Berlin,,Germany,40,11,2024,5723,36937.4,8.09,66.1
1327,Berlin,,Germany,40,7,2024,3798,27750.27,7.01,113.4
1328,Berlin,,Germany,40,12,2024,6327,43884.83,6.34,70.5
1329,Berlin,,Germany,40,1,2025,4533,39233.76,7.46,82.7
1330,Berlin,,Germany,40,3,2025,975,10196.08,8.36,110.0
1331,Berlin,,Germany,40,11,2025,7312,49919.66,8.24,100.3
1332,Berlin,,Germany,40,4,2025,1576,17865.2,6.63,104.5
1333,Berlin,,Germany,40,8,2025,5013,35616.4,8.19,88.1
1334,Berlin,,Germany,40,6,2025,5561,29360.4,7.63,65.6
1335,Berlin,,Germany,39,10,2024,7745,38394.97,7.94,65.3
1336,Berlin,,Germany,39,3,2024,5351,50289.39,7.66,112.8
1337,Berlin,,Germany,39,8,2024,1744,14862.06,8.47,104.6
1338,Berlin,,Germany,39,12,2024,1862,8768.31,7.41,110.4
1339,Berlin,,Germany,39,6,2024,1010,9435.46,7.94,86.8
1340,Berlin,,Germany,39,9,2025,7083,69509.03,7.0,77.4
1341,Berlin,,Germany,39,2,2025,3134,12968.48,6.82,84.8
1342,Berlin,,Germany,39,5,2025,7696,90420.81,7.07,114.0
1343,Berlin,,Germany,11,5,2024,6806,52353.21,7.64,111.8
1344,Berlin,,Germany,11,1,2024,3242,15825.95,7.17,104.0
1345,Berlin,,Germany,11,8,2024,2393,26091.37,8.05,97.6
1346,Berlin,,Germany,11,2,2024,6037,35447.66,6.42,110.7
1347,Berlin,,Germany,11,4,2024,3871,25578.51,6.41,92.9
1348,Berlin,,Germany,11,12,2025,2849,29660.49,6.7,84.6
1349,Berlin,,Germany,11,2,2025,3161,32169.75,6.39,74.8
1350,Berlin,,Germany,11,7,2025,1903,15065.81,6.01,105.1
1351,Berlin,,Germany,11,9,2025,2166,10496.06,8.44,99.9
1352,Berlin,,Germany,36,1,2024,1961,21429.84,7.2,89.8
1353,Berlin,,Germany,36,3,2024,1444,6441.97,7.56,86.4
1354,Berlin,,Germany,36,12,2024,5831,47990.31,6.98,106.4
1355,Berlin,,Germany,36,8,2024,6586,33667.59,7.65,106.4
1356,Berlin,,Germany,36,2,2024,6029,32229.39,7.96,72.0
1357,Berlin,,Germany,36,6,2025,5496,54917.37,6.62,73.9
1358,Berlin,,Germany,36,11,2025,4030,22768.46,7.24,96.5
1359,Berlin,,Germany,36,8,2025,1842,15735.02,8.4,105.9
1360,Berlin,,Germany,36,12,2025,5014,41749.14,6.72,82.0
1361,Berlin,,Germany,36,9,2025,1237,5830.74,7.71,85.1
1362,Berlin,,Germany,36,2,2025,4726,33149.0,7.85,108.6
1363,Paris,,France,28,9,2024,3159,20329.97,6.44,109.4
1364,Paris,,France,28,4,2024,6932,39012.8,6.87,70.1
1365,Paris,,France,28,3,2024,7729,65106.01,6.45,112.7
1366,Paris,,France,28,6,2025,3851,35582.14,7.22,94.0
1367,Paris,,France,28,11,2025,1591,7328.78,8.32,78.0
1368,Paris,,France,28,12,2025,7424,47861.84,6.77,87.1
1369,Paris,,France,19,5,2024,4881,38622.52,7.48,92.3
1370,Paris,,France,19,12,2024,1050,6202.23,6.78,93.2
1371,Paris,,France,19,4,2024,7300,40633.71,8.39,97.3
1372,Paris,,France,19,7,2024,7067,68929.77,8.16,85.6
1373,Paris,,France,19,2,2024,5419,64996.33,6.92,93.9
1374,Paris,,France,19,4,2025,3228,18433.54,7.31,107.6
1375,Paris,,France,19,3,2025,2646,29346.82,7.98,83.2
1376,Paris,,France,19,1,2025,905,4915.88,6.66,96.4
1377,Paris,,France,40,11,2024,5238,21118.22,6.51,95.0
1378,Paris,,France,40,5,2024,2949,16017.83,7.81,65.5
1379,Paris,,France,40,3,2024,7416,34326.47,6.11,83.2
1380,Paris,,France,40,4,2024,2366,19590.91,7.24,71.0
1381,Paris,,France,40,9,2024,3201,31338.16,7.01,104.4
1382,Paris,,France,40,8,2024,2402,19476.07,6.53,109.9
1383,Paris,,France,40,7,2025,4357,43471.19,6.05,83.6
1384,Paris,,France,40,6,2025,2163,14081.52,6.74,83.1
1385,Paris,,France,40,3,2025,3281,32997.08,6.15,89.2
1386,Paris,,France,40,11,2025,3107,19267.99,6.61,80.7
1387,Paris,,France,40,12,2025,4437,50893.49,7.96,78.6
1388,Paris,,France,40,9,2025,2915,25139.96,8.25,73.0
1389,Paris,,France,18,2,2024,6951,59280.13,6.49,91.5
1390,Paris,,France,18,1,2024,5211,58740.88,7.71,93.0
1391,Paris,,France,18,9,2024,2653,24672.44,8.46,91.0
1392,Paris,,France,18,7,2025,7421,73781.44,7.08,113.9
1393,Paris,,France,18,8,2025,4759,46735.23,7.37,114.5
1394,Paris,,France,18,4,2025,5966,58646.09,6.35,95.6
1395,Paris,,France,18,9,2025,786,9181.71,6.86,74.3
1396,Paris,,France,18,6,2025,7586,83822.34,8.33,100.6
1397,Paris,,France,12,4,2024,6345,39880.73,6.32,82.4
1398,Paris,,France,12,7,2024,7242,77621.69,6.21,110.1
1399,Paris,,France,12,1,2024,5353,45802.76,8.35,112.5
1400,Paris,,France,12,5,2024,3105,34292.06,6.33,102.4
1401,Paris,,France,12,10,2024,1138,12602.45,6.82,90.1
1402,Paris,,France,12,6,2024,3868,45748.49,6.03,66.6
1403,Paris,,France,12,9,2025,5949,36926.36,6.81,93.3
1404,Paris,,France,12,3,2025,6756,55023.54,6.81,89.2
1405,Paris,,France,12,11,2025,3903,25256.21,7.17,107.5
1406,Paris,,France,12,8,2025,5925,33996.68,6.77,113.2
1407,Paris,,France,2,3,2024,1683,10626.57,7.73,84.8
1408,Paris,,France,2,6,2024,4413,42777.45,7.28,90.0
1409,Paris,,France,2,1,2024,5877,34076.31,7.85,71.3
1410,Paris,,France,2,4,2024,7159,55930.14,6.99,113.6
1411,Paris,,France,2,2,2025,6633,52783.77,8.12,87.8
1412,Paris,,France,2,9,2025,4721,33241.84,6.77,94.0
1413,Paris,,France,2,8,2025,5429,55755.19,7.3,76.4
1414,Paris,,France,2,4,2025,6846,31162.26,6.44,109.6
1415,Paris,,France,2,5,2025,1301,6377.01,7.68,108.8
1416,Paris,,France,10,4,2024,5060,51131.94,6.57,97.4
1417,Paris,,France,10,1,2024,1691,18913.74,8.11,103.3
1418,Paris,,France,10,9,2024,993,10799.08,7.86,101.0
1419,Paris,,France,10,2,2024,3773,43379.04,7.98,111.6
1420,Paris,,France,10,8,2025,522,3775.24,6.45,89.5
1421,Paris,,France,10,9,2025,5679,64344.68,7.48,105.1
1422,Paris,,France,10,10,2025,4067,30176.52,7.45,71.1
1423,Paris,,France,29,9,2024,6489,36464.76,6.67,100.7
1424,Paris,,France,29,8,2024,2492,28246.91,6.33,96.1
1425,Paris,,France,29,1,2024,7528,39386.81,6.77,114.4
1426,Paris,,France,29,10,2024,2498,28812.46,6.19,77.4
1427,Paris,,France,29,2,2024,2307,22044.68,6.88,68.0
1428,Paris,,France,29,4,2024,5008,22974.58,6.18,65.8
1429,Paris,,France,29,11,2025,994,6523.86,8.49,77.4
1430,Paris,,France,29,1,2025,1075,10276.32,6.41,107.2
1431,Paris,,France,29,6,2025,2840,24310.65,7.04,105.5
1432,Paris,,France,34,11,2024,6204,41492.18,7.65,109.3
1433,Paris,,France,34,6,2024,3144,16777.69,8.24,68.4
1434,Paris,,France,34,10,2024,4840,50990.14,7.71,92.3
1435,Paris,,France,34,4,2024,7738,66848.91,6.79,79.8
1436,Paris,,France,34,7,2024,2674,15744.28,7.3,92.1
1437,Paris,,France,34,9,2025,5360,55873.62,6.83,84.7
1438,Paris,,France,34,4,2025,710,6832.56,8.31,109.2
1439,Paris,,France,34,3,2025,890,7720.75,8.44,80.6
1440,Tokyo,,Japan,12,4,2024,1534,8812.17,8.23,81.2
1441,Tokyo,,Japan,12,5,2024,657,5318.9,7.98,109.0
1442,Tokyo,,Japan,12,2,2024,6897,71775.13,8.43,104.3
1443,Tokyo,,Japan,12,9,2024,4957,43604.95,6.88,84.8
1444,Tokyo,,Japan,12,11,2024,4674,39225.98,6.49,94.6
1445,Tokyo,,Japan,12,10,2025,2324,18352.63,8.28,81.0
1446,Tokyo,,Japan,12,11,2025,4180,17311.99,7.11,76.6
1447,Tokyo,,Japan,12,4,2025,3560,34581.12,6.91,68.4
1448,Tokyo,,Japan,12,5,2025,5313,44196.82,8.15,84.3
1449,Tokyo,,Japan,12,8,2025,5678,55020.56,6.77,92.4
1450,Tokyo,,Japan,45,8,2024,6772,35500.89,7.22,93.4
1451,Tokyo,,Japan,45,3,2024,4593,52722.0,7.25,90.6
1452,Tokyo,,Japan,45,7,2024,7169,36562.51,6.23,80.0
1453,Tokyo,,Japan,45,11,2024,3469,36862.04,6.57,103.4
1454,Tokyo,,Japan,45,6,2024,1906,9971.61,6.7,112.2
1455,Tokyo,,Japan,45,12,2024,5490,52019.37,6.41,94.9
1456,Tokyo,,Japan,45,11,2025,548,2355.92,7.25,101.4
1457,Tokyo,,Japan,45,12,2025,7393,60366.99,7.15,69.6
1458,Tokyo,,Japan,45,10,2025,4840,46791.44,6.79,100.5
1459,Tokyo,,Japan,45,6,2025,1710,14877.6,8.41,75.3
1460,Tokyo,,Japan,45,3,2025,3762,25130.49,6.36,94.5
1461,Tokyo,,Japan,45,5,2025,3951,25585.69,6.83,78.1
1462,Tokyo,,Japan,31,8,2024,5476,47034.24,6.51,98.4
1463,Tokyo,,Japan,31,1,2024,6755,73328.68,8.35,105.3
1464,Tokyo,,Japan,31,10,2024,1254,6120.45,6.26,104.4
1465,Tokyo,,Japan,31,12,2024,7151,77109.47,6.22,98.7
1466,Tokyo,,Japan,31,4,2024,5755,39688.65,7.62,72.1
1467,Tokyo,,Japan,31,5,2024,3904,31087.4,6.48,98.0
1468,Tokyo,,Japan,31,4,2025,7509,62292.92,7.76,66.5
1469,Tokyo,,Japan,31,5,2025,7819,83459.72,6.22,87.3
1470,Tokyo,,Japan,31,11,2025,989,10751.78,7.14,89.1
1471,Tokyo,,Japan,31,1,2025,7513,87775.59,7.64,88.7
1472,Tokyo,,Japan,31,10,2025,5868,50355.52,6.65,70.6
1473,Tokyo,,Japan,27,3,2024,3171,36733.73,6.3,99.9
1474,Tokyo,,Japan,27,9,2024,6247,56861.5,6.34,110.1
1475,Tokyo,,Japan,27,4,2024,5875,47477.15,8.35,87.5
1476,Tokyo,,Japan,27,8,2024,6826,56173.88,8.22,94.9
1477,Tokyo,,Japan,27,9,2025,4404,50781.08,6.38,104.9
1478,Tokyo,,Japan,27,10,2025,1360,14023.92,7.52,110.3
1479,Tokyo,,Japan,27,8,2025,4466,20489.59,7.85,85.0
1480,Tokyo,,Japan,27,12,2025,7888,62868.29,7.11,82.2
1481,Tokyo,,Japan,6,2,2024,6626,47513.92,7.98,94.6
1482,Tokyo,,Japan,6,9,2024,5873,62836.43,6.65,96.2
1483,Tokyo,,Japan,6,5,2024,6595,47813.36,7.53,70.8
1484,Tokyo,,Japan,6,1,2025,4020,46333.91,8.42,77.3
1485,Tokyo,,Japan,6,3,2025,6731,70425.94,6.04,70.6
1486,Tokyo,,Japan,6,8,2025,6884,70328.1,8.12,89.4
1487,Tokyo,,Japan,39,5,2024,2038,17755.49,8.27,75.0
1488,Tokyo,,Japan,39,6,2024,5926,46789.89,6.52,105.9
1489,Tokyo,,Japan,39,3,2024,7528,54783.82,7.21,89.5
1490,Tokyo,,Japan,39,7,2025,4881,34819.32,7.0,79.3
1491,Tokyo,,Japan,39,6,2025,7229,31009.93,6.15,74.8
1492,Tokyo,,Japan,39,5,2025,4706,30367.7,8.45,101.0
1493,Tokyo,,Japan,39,3,2025,1834,9667.94,6.18,65.0
1494,Tokyo,,Japan,39,1,2025,6516,77020.43,6.09,69.5
1495,Tokyo,,Japan,39,10,2025,4377,47622.74,6.72,75.5
1496,Tokyo,,Japan,35,10,2024,2126,17222.43,7.31,71.4
1497,Tokyo,,Japan,35,4,2024,605,4071.29,7.08,113.7
1498,Tokyo,,Japan,35,6,2024,5236,49935.64,7.63,113.4
1499,Tokyo,,Japan,35,11,2025,6851,69439.32,6.35,85.0
1500,Tokyo,,Japan,35,4,2025,6154,73837.93,6.68,67.0
1501,Tokyo,,Japan,35,6,2025,1048,11063.54,7.69,87.4
1502,Tokyo,,Japan,43,6,2024,6067,67434.66,7.07,111.3
1503,Tokyo,,Japan,43,4,2024,5256,39998.56,7.24,70.0
1504,Tokyo,,Japan,43,9,2024,638,7318.04,7.49,98.1
1505,Tokyo,,Japan,43,11,2024,1585,6452.81,8.13,95.1
1506,Tokyo,,Japan,43,9,2025,6266,30312.31,6.7,83.5
1507,Tokyo,,Japan,43,3,2025,5174,27704.85,7.97,74.6
1508,Tokyo,,Japan,43,6,2025,2942,19619.02,7.04,101.3
1509,Tokyo,,Japan,43,2,2025,7939,37756.7,7.65,94.5
1510,Tokyo,,Japan,43,8,2025,1635,11929.15,6.55,76.9
1511,Tokyo,,Japan,1,6,2024,7331,34172.18,7.53,108.9
1512,Tokyo,,Japan,1,4,2024,6998,67915.04,8.31,91.7
1513,Tokyo,,Japan,1,5,2024,4982,36793.71,8.47,78.4
1514,Tokyo,,Japan,1,3,2024,2123,10512.38,6.48,105.8
1515,Tokyo,,Japan,1,10,2024,6984,80390.4,7.9,93.8
1516,Tokyo,,Japan,1,9,2024,1663,7425.53,7.76,113.6
1517,Tokyo,,Japan,1,8,2025,5874,43782.03,6.69,81.1
1518,Tokyo,,Japan,1,1,2025,3573,28808.19,6.07,80.5
1519,Tokyo,,Japan,1,9,2025,1246,7494.3,7.59,83.3
1520,Tokyo,,Japan,1,4,2025,2576,14206.32,8.36,102.0
1521,Tokyo,,Japan,1,6,2025,4923,48629.37,7.09,81.2
1522,Tokyo,,Japan,1,7,2025,3564,29529.83,6.22,71.6
1523,Tokyo,,Japan,49,1,2024,2545,21779.52,7.76,79.6
1524,Tokyo,,Japan,49,8,2024,7999,67017.77,6.03,111.2
1525,Tokyo,,Japan,49,7,2024,3000,21638.41,6.55,106.0
1526,Tokyo,,Japan,49,10,2024,7976,78866.25,7.01,107.6
1527,Tokyo,,Japan,49,11,2024,2132,24688.55,6.16,83.1
1528,Tokyo,,Japan,49,7,2025,6010,42596.31,6.71,103.2
1529,Tokyo,,Japan,49,12,2025,2218,20058.87,7.85,106.4
1530,Tokyo,,Japan,49,9,2025,6448,47659.36,7.09,70.4
1531,Tokyo,,Japan,49,3,2025,2848,30475.6,8.31,76.4
1532,Tokyo,,Japan,17,7,2024,3862,21844.47,6.76,69.4
1533,Tokyo,,Japan,17,8,2024,1860,14713.49,6.78,83.7
1534,Tokyo,,Japan,17,10,2024,645,2686.98,7.38,95.9
1535,Tokyo,,Japan,17,9,2024,6073,32507.02,7.17,79.2
1536,Tokyo,,Japan,17,11,2024,3017,13816.05,8.28,92.0
1537,Tokyo,,Japan,17,6,2024,1361,13886.92,7.83,72.4
1538,Tokyo,,Japan,17,8,2025,2040,19793.83,7.1,103.8
1539,Tokyo,,Japan,17,9,2025,2452,28560.17,6.81,109.7
1540,Tokyo,,Japan,17,6,2025,6791,53055.98,6.03,101.8
1541,Tokyo,,Japan,10,4,2024,4215,25449.69,7.32,94.9
1542,Tokyo,,Japan,10,11,2024,6839,53036.91,7.22,79.9
1543,Tokyo,,Japan,10,9,2024,4812,34548.55,6.61,113.8
1544,Tokyo,,Japan,10,3,2024,4976,38721.75,8.12,99.5
1545,Tokyo,,Japan,10,12,2025,2684,32022.52,6.94,89.5
1546,Tokyo,,Japan,10,4,2025,3913,16725.82,8.32,105.7
1547,Tokyo,,Japan,10,9,2025,2738,31920.26,7.48,109.8
1548,Tokyo,,Japan,10,2,2025,3846,16059.58,7.41,83.3
1549,Tokyo,,Japan,10,3,2025,5918,48991.4,6.95,86.7
1550,Tokyo,,Japan,10,5,2025,2977,13830.62,8.36,78.4
1551,Tokyo,,Japan,47,10,2024,6320,59796.36,6.55,111.8
1552,Tokyo,,Japan,47,1,2024,4466,36049.99,7.72,76.3
1553,Tokyo,,Japan,47,2,2024,2110,9475.91,6.4,86.3
1554,Tokyo,,Japan,47,12,2025,7433,41156.48,6.15,69.7
1555,Tokyo,,Japan,47,2,2025,4686,41115.56,7.03,69.2
1556,Tokyo,,Japan,47,5,2025,2537,12627.41,7.87,111.4
